title,type,genres,releaseYear,imdbId,imdbAverageRating,imdbNumVotes,availableCountries
Rise of the Legend,movie,Action,2014-01-01,tt3469592,6.4,4515.0,Unknown
Rise of the Legend,movie, Biography,2014-01-01,tt3469592,6.4,4515.0,Unknown
Rise of the Legend,movie, Drama,2014-01-01,tt3469592,6.4,4515.0,Unknown
Patient Zero,movie,Action,2018-01-01,tt3458254,4.6,10588.0,Unknown
Patient Zero,movie, Drama,2018-01-01,tt3458254,4.6,10588.0,Unknown
Patient Zero,movie, Horror,2018-01-01,tt3458254,4.6,10588.0,Unknown
Let It Snow,movie,Comedy,2019-01-01,tt1950235,5.9,25969.0,Unknown
Let It Snow,movie, Romance,2019-01-01,tt1950235,5.9,25969.0,Unknown
The Midnight Horror Show,movie,Horror,2014-01-01,tt2846292,3.3,679.0,Unknown
Blue Lips,movie,Drama,2014-01-01,tt2175587,6.5,89.0,Unknown
23 Blast,movie,Drama,2014-01-01,tt2304459,6.4,2486.0,Unknown
23 Blast,movie, Sport,2014-01-01,tt2304459,6.4,2486.0,Unknown
The Boss Baby,movie,Adventure,2017-01-01,tt3874544,6.3,147826.0,Unknown
The Boss Baby,movie, Animation,2017-01-01,tt3874544,6.3,147826.0,Unknown
The Boss Baby,movie, Comedy,2017-01-01,tt3874544,6.3,147826.0,Unknown
Everybody Wants Some!!,movie,Comedy,2016-01-01,tt2937696,6.9,62100.0,Unknown
Servant's Entrance,movie,Comedy,1932-01-01,tt0023658,6.2,146.0,Unknown
PBTB E-San Indy,movie,Comedy,2014-01-01,tt3788324,6.5,23.0,Unknown
Coming Soon,movie,Comedy,2014-01-01,tt3698408,7.3,36434.0,Unknown
Coming Soon,movie, Drama,2014-01-01,tt3698408,7.3,36434.0,Unknown
Coming Soon,movie, Romance,2014-01-01,tt3698408,7.3,36434.0,Unknown
Operation Ragnarok,movie,Action,2018-01-01,tt1826956,3.1,666.0,Unknown
Operation Ragnarok,movie, Drama,2018-01-01,tt1826956,3.1,666.0,Unknown
Operation Ragnarok,movie, Sci-Fi,2018-01-01,tt1826956,3.1,666.0,Unknown
Hollywood Banker,movie,Biography,2014-01-01,tt1929178,7.2,303.0,Unknown
Hollywood Banker,movie, Documentary,2014-01-01,tt1929178,7.2,303.0,Unknown
Hollywood Banker,movie, Family,2014-01-01,tt1929178,7.2,303.0,Unknown
Unique Brothers,movie,Comedy,2014-01-01,tt3764194,5.6,904.0,Unknown
Unique Brothers,movie, Romance,2014-01-01,tt3764194,5.6,904.0,Unknown
Brotherly Love,movie,Drama,2015-01-01,tt3262990,6.5,2186.0,Unknown
Burnt,movie,Comedy,2015-01-01,tt2503944,6.6,137150.0,Unknown
Burnt,movie, Drama,2015-01-01,tt2503944,6.6,137150.0,Unknown
Vacation,movie,Adventure,2015-01-01,tt1524930,6.2,125911.0,Unknown
Vacation,movie, Comedy,2015-01-01,tt1524930,6.2,125911.0,Unknown
The Night Before,movie,Comedy,2015-01-01,tt3530002,6.4,86265.0,Unknown
The Night Before,movie, Fantasy,2015-01-01,tt3530002,6.4,86265.0,Unknown
(Sex) Appeal,movie,Drama,2014-01-01,tt4024410,6.3,140.0,Unknown
(Sex) Appeal,movie, Romance,2014-01-01,tt4024410,6.3,140.0,Unknown
Eye of the Sun,movie,Drama,2008-01-01,tt1303707,6.7,128.0,Unknown
Deepwater Horizon,movie,Action,2016-01-01,tt1860357,7.1,189579.0,Unknown
Deepwater Horizon,movie, Drama,2016-01-01,tt1860357,7.1,189579.0,Unknown
Deepwater Horizon,movie, History,2016-01-01,tt1860357,7.1,189579.0,Unknown
Whistle Blower,movie,Crime,2014-01-01,tt4034414,6.8,660.0,Unknown
Whistle Blower,movie, Drama,2014-01-01,tt4034414,6.8,660.0,Unknown
Whistle Blower,movie, Mystery,2014-01-01,tt4034414,6.8,660.0,Unknown
A Matter of Interpretation,movie,Drama,2014-01-01,tt4203016,6.6,90.0,Unknown
Black & White: The Dawn of Justice,movie,Action,2014-01-01,tt3421246,5.6,711.0,Unknown
Black & White: The Dawn of Justice,movie, Comedy,2014-01-01,tt3421246,5.6,711.0,Unknown
Black & White: The Dawn of Justice,movie, Crime,2014-01-01,tt3421246,5.6,711.0,Unknown
El Jeremías,movie,Comedy,2015-01-01,tt4457020,7.2,1314.0,Unknown
El Jeremías,movie, Drama,2015-01-01,tt4457020,7.2,1314.0,Unknown
El Jeremías,movie, Family,2015-01-01,tt4457020,7.2,1314.0,Unknown
Psycho-Pass: The Movie,movie,Action,2015-01-01,tt4219130,7.1,4726.0,Unknown
Psycho-Pass: The Movie,movie, Animation,2015-01-01,tt4219130,7.1,4726.0,Unknown
Psycho-Pass: The Movie,movie, Crime,2015-01-01,tt4219130,7.1,4726.0,Unknown
Uganda Be Kidding Me Live,movie,Comedy,2014-01-01,tt4079776,6.0,1272.0,Unknown
PK,movie,Comedy,2014-01-01,tt2338151,8.1,208858.0,Unknown
PK,movie, Drama,2014-01-01,tt2338151,8.1,208858.0,Unknown
PK,movie, Sci-Fi,2014-01-01,tt2338151,8.1,208858.0,Unknown
Fashion King,movie,Drama,2014-01-01,tt3485192,5.3,389.0,Unknown
Fashion King,movie, Romance,2014-01-01,tt3485192,5.3,389.0,Unknown
Eiffel... I'm in Love,movie,Comedy,2003-01-01,tt0395524,6.3,763.0,Unknown
Eiffel... I'm in Love,movie, Romance,2003-01-01,tt0395524,6.3,763.0,Unknown
Mendadak Dangdut,movie,Comedy,2006-01-01,tt1059943,6.5,123.0,Unknown
Mendadak Dangdut,movie, Music,2006-01-01,tt1059943,6.5,123.0,Unknown
Katy Perry: Getting Intimate,movie,Biography,2014-01-01,tt4179624,5.5,114.0,Unknown
Katy Perry: Getting Intimate,movie, Documentary,2014-01-01,tt4179624,5.5,114.0,Unknown
Katy Perry: Getting Intimate,movie, Music,2014-01-01,tt4179624,5.5,114.0,Unknown
So It's You,movie,Comedy,2014-01-01,tt3715768,6.8,50.0,Unknown
So It's You,movie, Romance,2014-01-01,tt3715768,6.8,50.0,Unknown
Adormidera,movie,Action,2013-01-01,tt2565280,3.6,606.0,Unknown
Adormidera,movie, Adventure,2013-01-01,tt2565280,3.6,606.0,Unknown
Adormidera,movie, Fantasy,2013-01-01,tt2565280,3.6,606.0,Unknown
Sebastian Maniscalco: Aren't You Embarrassed?,movie,Comedy,2014-01-01,tt4240704,7.7,1419.0,Unknown
Sebastian Maniscalco: Aren't You Embarrassed?,movie, Documentary,2014-01-01,tt4240704,7.7,1419.0,Unknown
"My Love, My Bride",movie,Comedy,2014-01-01,tt4038966,6.4,852.0,Unknown
"My Love, My Bride",movie, Romance,2014-01-01,tt4038966,6.4,852.0,Unknown
Dying of the Light,movie,Action,2014-01-01,tt1274586,4.5,11847.0,Unknown
Dying of the Light,movie, Drama,2014-01-01,tt1274586,4.5,11847.0,Unknown
Dying of the Light,movie, Thriller,2014-01-01,tt1274586,4.5,11847.0,Unknown
Gangnam 1970,movie,Action,2015-01-01,tt3698118,6.2,2219.0,Unknown
Gangnam 1970,movie, Crime,2015-01-01,tt3698118,6.2,2219.0,Unknown
Gangnam 1970,movie, Drama,2015-01-01,tt3698118,6.2,2219.0,Unknown
Suicide Squad,movie,Action,2016-01-01,tt1386697,5.9,737107.0,Unknown
Suicide Squad,movie, Adventure,2016-01-01,tt1386697,5.9,737107.0,Unknown
Suicide Squad,movie, Fantasy,2016-01-01,tt1386697,5.9,737107.0,Unknown
Wonder Woman,movie,Action,2017-01-01,tt0451279,7.3,715044.0,Unknown
Wonder Woman,movie, Adventure,2017-01-01,tt0451279,7.3,715044.0,Unknown
Wonder Woman,movie, Fantasy,2017-01-01,tt0451279,7.3,715044.0,Unknown
Aquaman,movie,Action,2018-01-01,tt1477834,6.8,534585.0,Unknown
Aquaman,movie, Adventure,2018-01-01,tt1477834,6.8,534585.0,Unknown
Aquaman,movie, Fantasy,2018-01-01,tt1477834,6.8,534585.0,Unknown
I Saw the Light,movie,Biography,2015-01-01,tt1490785,5.8,8509.0,Unknown
I Saw the Light,movie, Drama,2015-01-01,tt1490785,5.8,8509.0,Unknown
I Saw the Light,movie, Music,2015-01-01,tt1490785,5.8,8509.0,Unknown
Poule et frites,movie,Comedy,1987-01-01,tt0093768,3.2,81.0,Unknown
Jigsaw,movie,Horror,2017-01-01,tt3348730,5.7,97273.0,Unknown
Jigsaw,movie, Mystery,2017-01-01,tt3348730,5.7,97273.0,Unknown
Jigsaw,movie, Thriller,2017-01-01,tt3348730,5.7,97273.0,Unknown
Brincante,movie,Documentary,2014-01-01,tt3847420,7.7,27.0,BR
Brincante,movie,Documentary,2014-01-01,tt3847420,7.7,27.0, PT
The Dressmaker,movie,Comedy,2015-01-01,tt2910904,7.0,68135.0,Unknown
The Dressmaker,movie, Drama,2015-01-01,tt2910904,7.0,68135.0,Unknown
The Dressmaker,movie, Western,2015-01-01,tt2910904,7.0,68135.0,Unknown
The Price of Crime,movie,Biography,2014-01-01,tt3923572,5.9,577.0,Unknown
The Price of Crime,movie, Crime,2014-01-01,tt3923572,5.9,577.0,Unknown
The Price of Crime,movie, Drama,2014-01-01,tt3923572,5.9,577.0,Unknown
Next Time I'll Aim for the Heart,movie,Crime,2014-01-01,tt3324494,6.4,3324.0,Unknown
Next Time I'll Aim for the Heart,movie, Drama,2014-01-01,tt3324494,6.4,3324.0,Unknown
Next Time I'll Aim for the Heart,movie, Thriller,2014-01-01,tt3324494,6.4,3324.0,Unknown
Wyatt Cenac: Brooklyn,movie,Comedy,2014-01-01,tt4286560,6.3,253.0,Unknown
A Belle for Christmas,movie,Comedy,2014-01-01,tt3256812,4.7,590.0,Unknown
A Belle for Christmas,movie, Drama,2014-01-01,tt3256812,4.7,590.0,Unknown
A Belle for Christmas,movie, Family,2014-01-01,tt3256812,4.7,590.0,Unknown
The Flash,movie,Action,2023-01-01,tt0439572,6.6,228947.0,Unknown
The Flash,movie, Adventure,2023-01-01,tt0439572,6.6,228947.0,Unknown
The Flash,movie, Fantasy,2023-01-01,tt0439572,6.6,228947.0,Unknown
Do You See Me?,movie,Comedy,2014-01-01,tt3825738,6.4,2853.0,Unknown
Do You See Me?,movie, Drama,2014-01-01,tt3825738,6.4,2853.0,Unknown
Do You See Me?,movie, Romance,2014-01-01,tt3825738,6.4,2853.0,Unknown
The Expendables 4,movie,Action,2023-01-01,tt3291150,4.8,48430.0,Unknown
The Expendables 4,movie, Adventure,2023-01-01,tt3291150,4.8,48430.0,Unknown
The Expendables 4,movie, Thriller,2023-01-01,tt3291150,4.8,48430.0,Unknown
Chasing the Sun,movie,Drama,2004-01-01,tt0483068,7.3,274.0,Unknown
Looking for Sophia,movie,Documentary,2004-01-01,tt0885069,6.2,127.0,Unknown
Christmas Under Wraps,movie,Comedy,2014-01-01,tt4180032,6.2,6667.0,Unknown
Christmas Under Wraps,movie, Drama,2014-01-01,tt4180032,6.2,6667.0,Unknown
Christmas Under Wraps,movie, Romance,2014-01-01,tt4180032,6.2,6667.0,Unknown
Sluzby specjalne,movie,Action,2014-01-01,tt4081260,6.3,2013.0,Unknown
Sluzby specjalne,movie, Crime,2014-01-01,tt4081260,6.3,2013.0,Unknown
Sluzby specjalne,movie, Drama,2014-01-01,tt4081260,6.3,2013.0,Unknown
The 5th Wave,movie,Action,2016-01-01,tt2304933,5.2,120491.0,Unknown
The 5th Wave,movie, Adventure,2016-01-01,tt2304933,5.2,120491.0,Unknown
The 5th Wave,movie, Sci-Fi,2016-01-01,tt2304933,5.2,120491.0,Unknown
The Other Side of the Wind,movie,Drama,2018-01-01,tt0069049,6.7,8246.0,Unknown
Life,movie,Biography,2015-01-01,tt2948840,6.0,9102.0,Unknown
Life,movie, Drama,2015-01-01,tt2948840,6.0,9102.0,Unknown
Cykelmyggen og minibillen,movie,Animation,2014-01-01,tt3490438,5.5,46.0,Unknown
Cykelmyggen og minibillen,movie, Fantasy,2014-01-01,tt3490438,5.5,46.0,Unknown
Cykelmyggen og minibillen,movie, Musical,2014-01-01,tt3490438,5.5,46.0,Unknown
Last to Know,movie,Documentary,2006-01-01,tt0783531,6.8,62.0,Unknown
Borley Rectory,movie,Animation,2017-01-01,tt3832326,5.7,582.0,Unknown
Borley Rectory,movie, Drama,2017-01-01,tt3832326,5.7,582.0,Unknown
Borley Rectory,movie, Horror,2017-01-01,tt3832326,5.7,582.0,Unknown
Abo Ali,movie,Comedy,2005-01-01,tt0419416,6.6,2700.0,Unknown
Abo Ali,movie, Romance,2005-01-01,tt0419416,6.6,2700.0,Unknown
The Ghost,movie,Action,2007-01-01,tt1584021,6.6,1264.0,Unknown
The Ghost,movie, Crime,2007-01-01,tt1584021,6.6,1264.0,Unknown
The Ghost,movie, Mystery,2007-01-01,tt1584021,6.6,1264.0,Unknown
Private Alexandria,movie,Crime,2005-01-01,tt0422708,7.1,2153.0,Unknown
Private Alexandria,movie, Drama,2005-01-01,tt0422708,7.1,2153.0,Unknown
Private Alexandria,movie, Mystery,2005-01-01,tt0422708,7.1,2153.0,Unknown
The Con Artists,movie,Action,2014-01-01,tt4319112,6.5,1767.0,Unknown
The Con Artists,movie, Crime,2014-01-01,tt4319112,6.5,1767.0,Unknown
The Con Artists,movie, Drama,2014-01-01,tt4319112,6.5,1767.0,Unknown
Set Me Free,movie,Drama,2014-01-01,tt4120598,6.6,202.0,Unknown
Ahora o nunca,movie,Comedy,2015-01-01,tt4161962,5.2,2958.0,Unknown
Ahora o nunca,movie, Romance,2015-01-01,tt4161962,5.2,2958.0,Unknown
Leatherface,movie,Crime,2017-01-01,tt2620590,5.0,29334.0,Unknown
Leatherface,movie, Horror,2017-01-01,tt2620590,5.0,29334.0,Unknown
Leatherface,movie, Thriller,2017-01-01,tt2620590,5.0,29334.0,Unknown
Annihilation,movie,Adventure,2018-01-01,tt2798920,6.8,375138.0,Unknown
Annihilation,movie, Drama,2018-01-01,tt2798920,6.8,375138.0,Unknown
Annihilation,movie, Horror,2018-01-01,tt2798920,6.8,375138.0,Unknown
Don't Breathe,movie,Crime,2016-01-01,tt4160708,7.1,315001.0,Unknown
Don't Breathe,movie, Horror,2016-01-01,tt4160708,7.1,315001.0,Unknown
Don't Breathe,movie, Thriller,2016-01-01,tt4160708,7.1,315001.0,Unknown
13 Hours: The Secret Soldiers of Benghazi,movie,Action,2016-01-01,tt4172430,7.3,169379.0,Unknown
13 Hours: The Secret Soldiers of Benghazi,movie, Drama,2016-01-01,tt4172430,7.3,169379.0,Unknown
13 Hours: The Secret Soldiers of Benghazi,movie, History,2016-01-01,tt4172430,7.3,169379.0,Unknown
Replicas,movie,Action,2018-01-01,tt4154916,5.5,43395.0,Unknown
Replicas,movie, Drama,2018-01-01,tt4154916,5.5,43395.0,Unknown
Replicas,movie, Sci-Fi,2018-01-01,tt4154916,5.5,43395.0,Unknown
Same Kind of Different as Me,movie,Biography,2017-01-01,tt1230168,6.6,8742.0,Unknown
Same Kind of Different as Me,movie, Drama,2017-01-01,tt1230168,6.6,8742.0,Unknown
Truth,movie,Biography,2015-01-01,tt3859076,6.8,21793.0,Unknown
Truth,movie, Drama,2015-01-01,tt3859076,6.8,21793.0,Unknown
Truth,movie, History,2015-01-01,tt3859076,6.8,21793.0,Unknown
Ritratti di surf,movie,Action,2012-01-01,tt3613418,7.5,13.0,Unknown
Ritratti di surf,movie, Documentary,2012-01-01,tt3613418,7.5,13.0,Unknown
The Franchise Affair,movie,Crime,1951-01-01,tt0042478,7.1,435.0,Unknown
The Franchise Affair,movie, Drama,1951-01-01,tt0042478,7.1,435.0,Unknown
The Franchise Affair,movie, Mystery,1951-01-01,tt0042478,7.1,435.0,Unknown
Close Range Love,movie,Drama,2014-01-01,tt3688018,6.2,2119.0,Unknown
Close Range Love,movie, Romance,2014-01-01,tt3688018,6.2,2119.0,Unknown
Hot Road,movie,Drama,2014-01-01,tt3267258,5.6,288.0,Unknown
Hot Road,movie, Romance,2014-01-01,tt3267258,5.6,288.0,Unknown
Eric Clapton: The 1970s Review,movie,Documentary,2014-01-01,tt3614126,7.0,146.0,Unknown
Eric Clapton: The 1970s Review,movie, Music,2014-01-01,tt3614126,7.0,146.0,Unknown
Ghabi Minnuh Fih,movie,Adventure,2004-01-01,tt0422319,6.3,1849.0,Unknown
Ghabi Minnuh Fih,movie, Comedy,2004-01-01,tt0422319,6.3,1849.0,Unknown
Ghabi Minnuh Fih,movie, Crime,2004-01-01,tt0422319,6.3,1849.0,Unknown
Andiamo a quel paese,movie,Comedy,2014-01-01,tt4065308,6.1,1281.0,Unknown
We Are Your Friends,movie,Drama,2015-01-01,tt3787590,6.2,41438.0,Unknown
We Are Your Friends,movie, Music,2015-01-01,tt3787590,6.2,41438.0,Unknown
We Are Your Friends,movie, Romance,2015-01-01,tt3787590,6.2,41438.0,Unknown
Message from the King,movie,Action,2016-01-01,tt1712192,6.4,18569.0,Unknown
Message from the King,movie, Crime,2016-01-01,tt1712192,6.4,18569.0,Unknown
Message from the King,movie, Drama,2016-01-01,tt1712192,6.4,18569.0,Unknown
De Fil en Aiguilles,movie,Documentary,2013-01-01,tt3613444,,,Unknown
Blonde,movie,Drama,2022-01-01,tt1655389,5.5,74891.0,Unknown
Blonde,movie, History,2022-01-01,tt1655389,5.5,74891.0,Unknown
The Trust,movie,Action,2016-01-01,tt3733774,5.5,21382.0,Unknown
The Trust,movie, Crime,2016-01-01,tt3733774,5.5,21382.0,Unknown
The Trust,movie, Mystery,2016-01-01,tt3733774,5.5,21382.0,Unknown
Rowdy Fellow,movie,Action,2014-01-01,tt4087914,6.4,325.0,Unknown
Rowdy Fellow,movie, Romance,2014-01-01,tt4087914,6.4,325.0,Unknown
Before I Wake,movie,Drama,2016-01-01,tt3174376,6.2,53683.0,Unknown
Before I Wake,movie, Fantasy,2016-01-01,tt3174376,6.2,53683.0,Unknown
Before I Wake,movie, Horror,2016-01-01,tt3174376,6.2,53683.0,Unknown
Bibi & Tina voll verhext!,movie,Adventure,2014-01-01,tt4008866,5.2,866.0,Unknown
Bibi & Tina voll verhext!,movie, Family,2014-01-01,tt4008866,5.2,866.0,Unknown
Equals,movie,Drama,2015-01-01,tt3289728,6.0,33540.0,Unknown
Equals,movie, Romance,2015-01-01,tt3289728,6.0,33540.0,Unknown
Equals,movie, Sci-Fi,2015-01-01,tt3289728,6.0,33540.0,Unknown
That Thing Called Tadhana,movie,Comedy,2014-01-01,tt4170436,7.3,1182.0,Unknown
That Thing Called Tadhana,movie, Drama,2014-01-01,tt4170436,7.3,1182.0,Unknown
That Thing Called Tadhana,movie, Romance,2014-01-01,tt4170436,7.3,1182.0,Unknown
The Hunter's Prayer,movie,Action,2017-01-01,tt2674358,5.6,10661.0,Unknown
The Hunter's Prayer,movie, Thriller,2017-01-01,tt2674358,5.6,10661.0,Unknown
Vejska,movie,Comedy,2014-01-01,tt2557266,5.5,474.0,Unknown
Himalaya Singh,movie,Comedy,2005-01-01,tt0441303,4.3,429.0,Unknown
Himalaya Singh,movie, Drama,2005-01-01,tt0441303,4.3,429.0,Unknown
Snowden,movie,Biography,2016-01-01,tt3774114,7.3,167308.0,Unknown
Snowden,movie, Crime,2016-01-01,tt3774114,7.3,167308.0,Unknown
Snowden,movie, Drama,2016-01-01,tt3774114,7.3,167308.0,Unknown
Remember,movie,Drama,2015-01-01,tt3704050,7.5,28672.0,Unknown
Remember,movie, Mystery,2015-01-01,tt3704050,7.5,28672.0,Unknown
Remember,movie, Thriller,2015-01-01,tt3704050,7.5,28672.0,Unknown
I Give You My Word,movie,Comedy,2013-01-01,tt2953744,6.6,135.0,Unknown
I Give You My Word,movie, Family,2013-01-01,tt2953744,6.6,135.0,Unknown
My Big Fat Greek Wedding 2,movie,Comedy,2016-01-01,tt3760922,6.0,36599.0,Unknown
My Big Fat Greek Wedding 2,movie, Romance,2016-01-01,tt3760922,6.0,36599.0,Unknown
Rand University,movie,Documentary,2014-01-01,,,,Unknown
Rand University,movie, TV Movie,2014-01-01,,,,Unknown
La scuola più bella del mondo,movie,Comedy,2014-01-01,tt3907734,5.0,511.0,Unknown
The U: Part 2,movie,Biography,2014-01-01,tt4284192,7.4,774.0,Unknown
The U: Part 2,movie, Documentary,2014-01-01,tt4284192,7.4,774.0,Unknown
The U: Part 2,movie, History,2014-01-01,tt4284192,7.4,774.0,Unknown
August Sky: 63 Days of Glory,movie,Drama,2013-01-01,tt1972740,3.8,231.0,Unknown
August Sky: 63 Days of Glory,movie, War,2013-01-01,tt1972740,3.8,231.0,Unknown
Trailer Park Boys: Live at the North Pole,movie,Comedy,2014-01-01,tt3596200,6.7,1293.0,Unknown
Dragon Ball Z: Resurrection 'F',movie,Action,2015-01-01,tt3819668,7.1,24677.0,Unknown
Dragon Ball Z: Resurrection 'F',movie, Adventure,2015-01-01,tt3819668,7.1,24677.0,Unknown
Dragon Ball Z: Resurrection 'F',movie, Animation,2015-01-01,tt3819668,7.1,24677.0,Unknown
Money Monster,movie,Action,2016-01-01,tt2241351,6.5,108640.0,Unknown
Money Monster,movie, Crime,2016-01-01,tt2241351,6.5,108640.0,Unknown
Money Monster,movie, Drama,2016-01-01,tt2241351,6.5,108640.0,Unknown
Ungli,movie,Crime,2014-01-01,tt2392447,5.8,4273.0,Unknown
Ungli,movie, Drama,2014-01-01,tt2392447,5.8,4273.0,Unknown
Ungli,movie, Thriller,2014-01-01,tt2392447,5.8,4273.0,Unknown
Só Dez Por Cento é Mentira,movie,Documentary,2008-01-01,tt3575914,8.4,90.0,Unknown
Hijos de papá,movie,Comedy,1980-01-01,tt0080873,5.2,59.0,Unknown
My Internship in Canada,movie,Comedy,2015-01-01,tt4116116,6.9,982.0,Unknown
Yaar Gaddar,movie,Action,1994-01-01,tt0111780,3.7,234.0,Unknown
Yaar Gaddar,movie, Drama,1994-01-01,tt0111780,3.7,234.0,Unknown
Yaar Gaddar,movie, Mystery,1994-01-01,tt0111780,3.7,234.0,Unknown
"Debout les crabes, la mer monte!",movie,Comedy,1983-01-01,tt0148054,3.9,107.0,Unknown
The Perfect Guy,movie,Drama,2015-01-01,tt3862750,5.6,11551.0,Unknown
The Perfect Guy,movie, Romance,2015-01-01,tt3862750,5.6,11551.0,Unknown
The Perfect Guy,movie, Thriller,2015-01-01,tt3862750,5.6,11551.0,Unknown
The Bélier Family,movie,Comedy,2014-01-01,tt3547740,7.3,30453.0,Unknown
The Bélier Family,movie, Drama,2014-01-01,tt3547740,7.3,30453.0,Unknown
The Bélier Family,movie, Music,2014-01-01,tt3547740,7.3,30453.0,Unknown
For Love or Money,movie,Romance,2014-01-01,tt4311466,5.2,285.0,Unknown
That Sugar Film,movie,Documentary,2014-01-01,tt3892434,7.4,11114.0,Unknown
Eiga Kureyon Shinchan: Gachinko! Gyakushuu no Robotôchan,movie,Adventure,2014-01-01,tt3871940,7.2,605.0,Unknown
Eiga Kureyon Shinchan: Gachinko! Gyakushuu no Robotôchan,movie, Animation,2014-01-01,tt3871940,7.2,605.0,Unknown
Eiga Kureyon Shinchan: Gachinko! Gyakushuu no Robotôchan,movie, Comedy,2014-01-01,tt3871940,7.2,605.0,Unknown
Ever Since We Love,movie,Drama,2015-01-01,tt4255554,5.1,495.0,Unknown
Ever Since We Love,movie, Romance,2015-01-01,tt4255554,5.1,495.0,Unknown
Power Rangers,movie,Action,2017-01-01,tt3717490,5.9,116043.0,Unknown
Power Rangers,movie, Adventure,2017-01-01,tt3717490,5.9,116043.0,Unknown
Power Rangers,movie, Fantasy,2017-01-01,tt3717490,5.9,116043.0,Unknown
Moitié-moitié,movie,Comedy,1989-01-01,tt0097900,3.8,72.0,Unknown
The Shamer's Daughter,movie,Adventure,2015-01-01,tt3022458,6.0,4362.0,Unknown
The Shamer's Daughter,movie, Drama,2015-01-01,tt3022458,6.0,4362.0,Unknown
The Shamer's Daughter,movie, Fantasy,2015-01-01,tt3022458,6.0,4362.0,Unknown
Dames 4,movie,Comedy,2015-01-01,tt4059636,6.3,441.0,Unknown
Dames 4,movie, Sport,2015-01-01,tt4059636,6.3,441.0,Unknown
Bandie,movie,Action,1978-01-01,tt1219315,4.4,50.0,Unknown
Bandie,movie, Drama,1978-01-01,tt1219315,4.4,50.0,Unknown
Bandie,movie, Romance,1978-01-01,tt1219315,4.4,50.0,Unknown
Ogni maledetto Natale,movie,Comedy,2014-01-01,tt3860294,5.6,1328.0,Unknown
Homies,movie,Comedy,2015-01-01,tt3851324,5.7,1155.0,Unknown
The Danish Girl,movie,Biography,2015-01-01,tt0810819,7.1,202648.0,Unknown
The Danish Girl,movie, Drama,2015-01-01,tt0810819,7.1,202648.0,Unknown
Southpaw,movie,Drama,2015-01-01,tt1798684,7.3,266585.0,Unknown
Southpaw,movie, Sport,2015-01-01,tt1798684,7.3,266585.0,Unknown
We Are Brothers,movie,Comedy,2014-01-01,tt4314832,6.2,201.0,Unknown
We Are Brothers,movie, Drama,2014-01-01,tt4314832,6.2,201.0,Unknown
Mumbai Delhi Mumbai,movie,Comedy,2014-01-01,tt4045666,5.7,399.0,Unknown
Mumbai Delhi Mumbai,movie, Romance,2014-01-01,tt4045666,5.7,399.0,Unknown
Prince,movie,Romance,1969-01-01,tt0064842,6.9,235.0,Unknown
The Paedophile Hunter,movie,Documentary,2014-01-01,tt4079388,6.7,633.0,Unknown
People Places Things,movie,Comedy,2015-01-01,tt4104022,6.8,11205.0,Unknown
People Places Things,movie, Romance,2015-01-01,tt4104022,6.8,11205.0,Unknown
War Dogs,movie,Biography,2016-01-01,tt2005151,7.1,273321.0,Unknown
War Dogs,movie, Comedy,2016-01-01,tt2005151,7.1,273321.0,Unknown
War Dogs,movie, Crime,2016-01-01,tt2005151,7.1,273321.0,Unknown
Homesick,movie,Drama,2015-01-01,tt3166500,5.6,1980.0,Unknown
The Commune,movie,Drama,2016-01-01,tt3082854,6.4,8449.0,Unknown
The Bronze,movie,Comedy,2015-01-01,tt3859304,6.1,13839.0,Unknown
The Bronze,movie, Drama,2015-01-01,tt3859304,6.1,13839.0,Unknown
The Bronze,movie, Sport,2015-01-01,tt3859304,6.1,13839.0,Unknown
Advantageous,movie,Drama,2015-01-01,tt3090670,6.1,6060.0,Unknown
Advantageous,movie, Family,2015-01-01,tt3090670,6.1,6060.0,Unknown
